gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene70,6,1,1.0,d1,True,0.5967249664802432,0.0,0.0,0.0,0.0,-0.04749689243700757,0.011901391555493685,3.291584400633152e-05,-0.5967249664802432,0.01872929885531623,0.0,-0.0424051671975825,0.02400039443352357,0.03862643094390594,0.03214115668848495,0.028546877583027205,0.13010223997606152
Gene71,6,2,2.0,"d2,d3",True,0.8438356769038494,0.0,0.0,0.0,2.615027572708905e-40,0.03726798500606539,0.013125288634340124,0.002259901137797393,-0.014870743011138231,0.0183118986996122,0.2083726086367781,-0.6702472405353039,0.024457250931964734,0.0,0.8438356769038494,0.0342064523734851,0.0
Gene72,6,0,0.0,"d0,d1",True,0.6038393768810192,0.0,0.0,1.39197539907848e-122,6.36172052665715e-56,0.6038393768810192,0.014298502827721325,0.0,0.23500344804749454,0.018360434384608427,0.0,0.10611904475084005,0.022587456114783945,1.3127033685611522e-06,0.12726965653535327,0.027286779116688906,1.5494693040296603e-06
Gene73,6,0,,,False,0.1691919217485562,0.0,,1.97592443835593e-30,1.4176969342875263e-09,0.10216521474900421,0.007970471344691891,0.0,0.12755817781651801,0.008920879085142677,0.0,0.1691919217485562,0.010090562728682974,0.0,0.14611187589578425,0.01036116645331913,0.0
Gene74,6,1,1.0,d1,True,0.5751492085832866,0.0,0.0,0.0,0.0,0.02311685299600432,0.013036170720492636,0.038090702200940296,-0.5751492085832866,0.019865106505449783,0.0,0.13069625748251915,0.025077963708436592,9.36106103743839e-08,0.13719010534554799,0.029205410258189495,1.3173356481210874e-06
Gene75,6,0,2.0,"d2,d3",True,0.8460063422039197,0.0,0.0,0.0,0.0,0.11839536542192648,0.012721605100144213,0.0,0.046591908307797275,0.017215439930320695,0.0034008284034944825,-0.8460063422039197,0.02495757895665731,0.0,0.31200025713975765,0.03357446510192295,0.0
Gene76,6,0,,,False,0.05203236338419444,9.191794269058917e-07,,0.0,2.0841186048180024e-10,0.05203236338419444,0.010907276097638025,9.191794269058917e-07,0.042043890716511476,0.014658976818857665,0.00206451158311316,-0.0308034758045195,0.019135874028403554,0.053729060872738765,0.027208456876064345,0.022922652343573834,0.11762010368874481
Gene77,6,0,3.0,d3,True,0.2063688122224216,0.0,0.0,0.0,0.0011349914804405202,-0.12219991423879477,0.006864219987591339,0.0,-0.1740069016141066,0.007912646027842571,0.0,-0.17878608308715807,0.008207740395729246,0.0,-0.2063688122224216,0.008853836800246023,0.0
Gene78,6,1,,,False,0.04006430069614728,2.157542311476135e-09,,0.0,2.4000176101801664e-19,0.035290814457226136,0.006425806353616061,1.9865362022031263e-08,0.038664402740688296,0.006584942464447239,2.157542311476135e-09,0.03730806604082515,0.006723965148206634,1.4404762660458204e-08,0.04006430069614728,0.006846632175229958,2.433160894987907e-09
Gene79,6,0,0.0,"d0,d3",True,0.7490582837033138,0.0,0.0,5.36935486139792e-124,2.1817260024983813e-73,0.6768325283626617,0.015456296111729934,0.0,0.1858891042873132,0.021078280800709552,0.0,0.08314100897451293,0.02593979134160807,0.0006749527118293797,0.7490582837033138,0.0317771912052855,0.0
Gene8,6,0,,,False,0.09790941349018112,0.0,,7.96541885457818e-19,9.529990899451006e-09,0.09790941349018112,0.010365494224789726,0.0,0.046880997024680786,0.015301692941914226,0.0010928035302910644,0.04609617658874423,0.018610323500456244,0.006626185746786639,0.08825925559347761,0.02108371218710299,1.4187260724995987e-05
