gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
Gene89,0.012929501,0.06239548,0.040661793,0.004930312,0.010113551,0.02113331,0.031001898,0.0388023,0.0122486228426812,0.266049911054661,0.0367114021293243,0.0473632405191386,0.018544241565867,0.282446035355792,0.0111426279078577,0.38400869059439,0.0473632405191386,1
Gene9,0.08423884,-0.1092809,-0.21151781,-0.10821875,0.010680807,0.022945596,0.032259956,0.039985966,0.0842510832711653,1.36396203676404e-15,-0.106157097515385,1.52439035294716e-06,-0.205219331951595,9.05266195339038e-10,-0.101953143185033,0.00474775300637498,1.36396203676404e-15,0
Gene90,-0.01882136,0.03740816,-0.000605962,-0.004232102,0.009652151,0.021639615,0.030988267,0.039007157,-0.0104292361729298,0.32587703822458,0.0123815711301046,0.355460048565394,-0.00344175095863483,0.565532842850951,-0.00446823268191306,0.548742178112163,0.32587703822458,0
Gene91,0.017143438,-0.012530801,-0.01001838,-0.037082836,0.009843702,0.020457057,0.029973798,0.039681114,0.00960673402370671,0.383896728913716,0.00326598363963778,0.576161208567179,0.00492594164144881,0.552701448767873,0.00258236998656844,0.602557504064613,0.383896728913716,0
Gene92,0.024024203,0.056126464,0.729513,0.049875267,0.010583024,0.02177266,0.033149127,0.042530574,0.00241140716369344,0.899670550797227,0.00545690453136331,0.899080772690038,0.69877510998523,6.14583911682289e-108,0.00451065449520915,0.913240773817521,6.14583911682289e-108,2
Gene93,0.02340231,0.06194779,0.028179819,0.021389978,0.009783794,0.020494616,0.029917968,0.037415482,0.0230416591553299,0.0477450558203474,0.0376038571757407,0.0134017799057417,0.0236966423274549,0.101174020715916,0.0214814130375639,0.136604947589032,0.0134017799057417,1
Gene94,0.015215419,0.022156917,-0.0058108885,0.012087466,0.010029788,0.021489704,0.029307747,0.03765414,0.00794361157423978,0.449970059749109,0.0093124628035341,0.45113059986906,0.00503729024054881,0.565047423851852,0.00685399468068222,0.532437183775459,0.449970059749109,0
Gene95,-0.0033014545,0.030379375,0.08596088,0.026301159,0.010032502,0.02021508,0.028762318,0.038334817,0.000997578616891793,0.658788312200917,0.00852248623702872,0.482739460110142,0.0196817967613768,0.388544996278696,0.00469807626848682,0.591854960189262,0.388544996278696,2
Gene96,0.044154536,0.00031005527,-0.9378856,-0.03483663,0.009411329,0.02117753,0.03371774,0.045831114,0.043804894255205,0.0127657609231567,0.00277982187766183,0.453900436482956,-0.928859675282425,0,-0.0279642673811046,0.275623234652236,0,2
Gene97,0.010121613,0.012921784,0.04134311,0.035222765,0.009981069,0.022093184,0.030313188,0.038019508,0.00464746446534426,0.592204578458061,0.00393449310243078,0.627490137219977,0.0064960275677932,0.603749493781747,0.00547055463431703,0.624484061532165,0.592204578458061,0
